"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-16","9.40",,"0.00",,"0.0","0.0","58","66","50",,"  290","  340",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-17","10.74",,"0.00",,"0.0","0.0","52","57","45",,"  320","  300",,"21.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-18","8.95",,"0.00",,"0.0","0.0","46","53","38",,"  270","  280",,"23.0","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-19","8.05",,"0.00",,"0.0","0.0","43","55","35",,"  230","  230",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-20","12.53",,"0.00",,"0.0","0.0","55","71","47",,"  240","  230",,"21.0","23.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-21","6.04",,"0.00",,"0.0","0.0","61","76","50",,"  260","  230",,"10.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-22","8.50",,"0.00",,"0.0","0.0","62","77","50",,"  230","  210",,"18.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-23","10.07",,"0.00",,"0.0","0.0","61","65","48",,"  340","  330",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-24","6.71",,"0.00",,"0.0","0.0","53","64","43",,"  150","  160",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-25","10.51",,"0.00",,"0.0","0.0","61","71","52",,"  340","  340",,"21.9","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-26","5.37",,"0.00",,"0.0","0.0","54","60","45",,"   10","   10",,"16.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-27","8.05",,"0.00",,"0.0","0.0","51","62","42",,"   70","   70",,"16.1","21.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-28","14.54",,"0.58",,"0.0","0.0","60","72","54",,"  180","  160",,"29.1","38.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-29","12.30",,"0.59",,"0.0","0.0","68","72","58",,"  250","  250",,"29.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-30","10.07",,"0.00",,"0.0","0.0","56","60","45",,"  330","  320",,"21.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-10-31","5.37",,"0.00",,"0.0","0.0","50","58","40",,"  190","  190",,"12.1","14.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-01","10.51",,"0.00",,"0.0","0.0","58","65","52",,"  240","  220",,"19.9","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-02","1.79",,"0.00",,"0.0","0.0","59","65","50",,"  230","  220",,"6.9","12.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-03","3.36",,"0.00",,"0.0","0.0","58","76","46",,"  230","  220",,"8.9","18.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-04","3.80",,"0.00",,"0.0","0.0","62","80","49",,"  240","  210",,"12.1","16.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-05","4.03",,"0.10",,"0.0","0.0","62","69","56",,"  220","  220",,"14.1","18.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-06","10.07",,"0.02",,"0.0","0.0","69","77","66",,"  220","  210",,"23.0","30.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-07","8.28",,"0.01",,"0.0","0.0","65","69","54",,"  320","  330",,"19.9","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-08","6.26",,"0.00",,"0.0","0.0","54","59","44",,"  320","  320",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-09","3.58",,"0.00",,"0.0","0.0","50","61","39",,"   60","   50",,"12.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-10","11.86",,"0.65",,"0.0","0.0","58","62","54",,"   80","   90",,"21.0","29.1","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-11","10.51",,"0.01",,"0.0","0.0","58","65","54",,"  330","  330",,"19.9","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-12","7.38",,"0.13",,"0.0","0.0","55","61","49",,"  280","  270",,"23.9","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-13","15.88",,"0.00",,"0.0","0.0","56","59","48",,"  280","  280",,"33.1","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-14","13.42",,"0.00",,"0.0","0.0","49","51","40",,"  320","  330",,"29.1","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-15","10.51",,"0.00",,"0.0","0.0","48","61","37",,"  230","  230",,"19.9","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-16","6.71",,"0.00",,"0.0","0.0","56","70","44",,"  300","  290",,"15.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-17","9.17",,"0.00",,"0.0","0.0","52","57","42",,"   80","   50",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-18","7.61",,"0.00",,"0.0","0.0","50","63","41",,"  110","  120",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-19","9.62",,"0.82",,"0.0","0.0","62","67","54",,"  180","  180",,"23.0","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-20","11.18",,"0.00",,"0.0","0.0","57","64","42",,"  330","  320",,"23.9","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-21","8.05",,"0.00",,"0.0","0.0","47","56","39",,"   50","   50",,"15.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-22","12.53",,"0.00",,"0.0","0.0","49","53","40",,"  320","  330",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-23","12.30",,"0.00",,"0.0","0.0","40","43","34",,"  320","  320",,"23.0","32.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-24","5.82",,"0.00",,"0.0","0.0","41","50","33",,"  290","  230",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-25","4.70",,"0.00",,"0.0","0.0","44","55","33",,"  130","  130",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-26","2.24",,"0.00",,"0.0","0.0","47","64","37",,"  240","  260",,"10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-27","5.59",,"0.00",,"0.0","0.0","51","66","40",,"  240","  240",,"14.1","16.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-28","5.37",,"0.01",,"0.0","0.0","55","62","48",,"   10","   10",,"16.1","19.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-29","7.61",,"0.12",,"0.0","0.0","48","51","40",,"   40","   30",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-11-30","11.63",,"0.02",,"0.0","0.0","42","47","36",,"   30","   40",,"21.0","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-01","7.16",,"0.70",,"0.0","0.0","51","56","45",,"  100","   40",,"12.1","18.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-02","6.26",,"0.16",,"0.0","0.0","55","60","52",,"  270","  290",,"21.9","29.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-03","14.09",,"0.00",,"0.0","0.0","51","56","40",,"  270","  290",,"28.0","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-04","7.61",,"0.00",,"0.0","0.0","46","52","39",,"  320","  310",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-05","3.58",,"0.00",,"0.0","0.0","44","51","36",,"  350","  350",,"10.1","14.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-06","4.03",,"0.00",,"0.0","0.0","42","53","32",,"  240","  250",,"8.9","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-07","4.47",,"0.00",,"0.0","0.0","44","57","35",,"  340","  220",,"12.1","16.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-08","5.82",,"0.00",,"0.0","0.0","45","50","36",,"  360","  350",,"15.0","19.9",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-09","5.82",,"0.00",,"0.0","0.0","44","58","35",,"  160","  190",,"16.1","25.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-10","3.58",,"0.00",,"0.0","0.0","53","62","46",,"  230","  190",,"6.9","13.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-11","4.70",,"0.00",,"0.0","0.0","51","61","42",,"  230","  230",,"12.1","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-12","4.03",,"0.00",,"0.0","0.0","56","69","49",,"  230","  220",,"8.9","11.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-13","3.13",,"0.00",,"0.0","0.0","60","71","52",,"   80","  210",,"8.1","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-14","7.16",,"0.09",,"0.0","0.0","60","70","53",,"  200","  180",,"19.9","27.1","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-15","16.11",,"0.09",,"0.0","0.0","62","69","49",,"  310","  310",,"29.1","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-16","7.16",,"0.00",,"0.0","0.0","51","53","48",,"   20","  360",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-17","4.03",,"0.92",,"0.0","0.0","51","57","45",,"  300","  310",,"12.1","18.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-18","13.87",,"0.00",,"0.0","0.0","49","56","39",,"  290","  280",,"23.9","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-19","16.78",,"0.00",,"0.0","0.0","38","42","33",,"  270","  250",,"29.1","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-20","8.95",,"0.00",,"0.0","0.0","36","43","30",,"  270","  270",,"18.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-21","10.96",,"0.00",,"0.0","0.0","45","57","36",,"  230","  230",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-22","8.95",,"0.15",,"0.0","0.0","57","61","54",,"  240","  200",,"16.1","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-23","7.61",,"1.55",,"0.0","0.0","59","70","57",,"  190","  190",,"23.0","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-24","10.51",,"0.06",,"0.0","0.0","69","71","62",,"  220","  220",,"23.9","31.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-25","3.58",,"0.32",,"0.0","0.0","65","68","58",,"  240","  360",,"10.1","14.1","    1","    1",,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-26","10.29",,"0.00",,"0.0","0.0","58","63","50",,"   30","   10",,"21.0","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-27","10.74",,"0.04",,"0.0","0.0","55","65","47",,"  350","  340",,"25.9","34.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-28","13.65",,"0.05",,"0.0","0.0","46","47","40",,"   90","   80",,"23.0","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-29","7.83",,"0.84",,"0.0","0.0","47","52","41",,"   80","   80",,"21.0","28.0","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-30","3.58",,"0.17",,"0.0","0.0","49","52","46",,"   40","   40",,"8.9","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2015-12-31","9.17",,"0.00",,"0.0","0.0","50","52","42",,"  320","  270",,"21.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-01","11.63",,"0.00",,"0.0","0.0",,"43","34",,"  280","  280",,"23.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-02","7.16",,"0.00",,"0.0","0.0",,"44","31",,"  280","  270",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-03","9.40",,"0.00",,"0.0","0.0",,"50","30",,"  320","  350",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-04","16.11",,"0.00",,"0.0","0.0",,"37","14",,"  350","  330",,"25.9","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-05","8.50",,"0.00",,"0.0","0.0",,"32","12",,"  360","  360",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-06","4.70",,"0.00",,"0.0","0.0",,"40","18",,"  190","  210",,"10.1","13.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-07","1.34",,"0.00",,"0.0","0.0",,"45","28",,"  340","  360",,"8.1","11.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-08","5.82",,"0.00",,"0.0","0.0",,"45","36",,"   50","   30",,"13.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-09","7.61",,"0.00",,"0.0","0.0",,"54","42",,"   70","   80",,"14.1","18.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-10","17.00",,"0.63",,"0.0","0.0",,"65","40",,"  270","  270",,"36.0","46.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-11","13.42",,"0.00",,"0.0","0.0",,"40","26",,"  300","  310",,"25.9","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-12","12.75",,"0.00",,"0.0","0.0",,"46","24",,"  300","  310",,"35.1","48.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-13","16.11",,"0.00",,"0.0","0.0",,"29","21",,"  270","  280",,"30.0","44.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-14","9.40",,"0.00",,"0.0","0.0",,"47","26",,"  230","  230",,"21.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-15","3.58",,"0.16",,"0.0","0.0",,"53","30",,"  190","  190",,"12.1","15.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-16","11.63",,"0.20",,"0.0","0.0",,"54","40",,"  280","  300",,"25.1","32.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-17","7.61",,"0.04",,"0.5","0.0",,"42","30",,"  310","  310",,"17.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-18","19.01",,"0.00",,"0.0","0.0",,"31","18",,"  300","  280",,"30.0","38.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-19","18.12",,"0.00",,"0.0","0.0",,"29","16",,"  290","  280",,"30.0","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-20","8.95",,"0.00",,"0.0","0.0",,"36","21",,"  290","  290",,"14.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-21","9.62",,"0.00",,"0.0","0.0",,"37","26",,"  320","  320",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-22","10.29",,"0.20",,"3.0","0.0",,"28","21",,"   40","   40",,"25.9","36.0","    1",,,,,,,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-23","24.83",,"1.40",,"19.4","11.8",,"30","24",,"   40","   40","1.4","38.0","49.0","    1",,,,,,,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-24","9.62",,"0.00",,"0.0","18.1",,"34","21",,"  350","  350","1.5","17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-25","2.24",,"0.00",,"0.0","14.2",,"40","19",,"  170","  200","1.7","6.9","11.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-26","6.49",,"0.00",,"0.0","11.8",,"50","22",,"  230","  230","1.4","17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-27","9.84",,"0.00",,"0.0","9.1",,"45","30",,"  310","  320",,"21.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-28","3.58",,"0.00",,"0.0","5.9",,"43","24",,"  230","  200",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-29","10.07",,"0.00",,"0.0","5.9",,"42","28",,"  300","  280","1.2","25.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-30","8.28",,"0.00",,"0.0","5.1",,"41","26",,"  280","  270","1.3","16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-01-31","5.37",,"0.00",,"0.0","3.9",,"58","30",,"  250","  220","1.0","12.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-01","7.16",,"0.10",,"0.0","2.0","49","59","39",,"  330","  340",,"19.9","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-02","5.82",,"0.00",,"0.0","0.0","45","53","34",,"   90","  340",,"13.0","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-03","8.50",,"0.46",,"0.0","0.0","48","62","34",,"  150","  140",,"25.1","32.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-04","10.29",,"0.01",,"0.0","0.0","53","56","44",,"  330","  350",,"21.9","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-05","11.18",,"0.40",,"1.2","1.2","41","44","33",,"  320","  330",,"23.0","29.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-06","6.26",,"0.00",,"0.0","0.0","35","43","27",,"  200","  200",,"13.0","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-07","6.26",,"0.00",,"0.0","0.0","37","46","28",,"   30","   30",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-08","11.18",,"0.01",,"0.2","0.0","40","44","32",,"   40","   40",,"25.1","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-09","7.61",,"0.05",,"0.3","0.0","34","37","32",,"   80","   50",,"15.0","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-10","14.54",,"0.04",,"0.4","0.0","33","36","28",,"  280","  270",,"23.9","32.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-11","17.67",,"0.00",,"0.0","0.0","26","28","21",,"  270","  280",,"31.1","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-12","7.61",,"0.01",,"0.2","0.0","22","26","16",,"  290","  290",,"17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-13","17.67",,"0.00",,"0.0","0.0","21","24","14",,"  310","  310",,"32.0","40.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-14","10.29",,"0.00",,"0.0","0.0","14","20","8",,"  320","  300",,"23.0","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-15","6.93",,"0.40",,"1.0","0.0","20","33","17",,"  330","   20",,"13.0","18.1","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-16","14.54",,"0.56",,"0.0","0.0","46","60","33",,"  190","  200",,"36.0","47.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-17","10.29",,"0.00",,"0.0","0.0","39","43","34",,"  320","  320",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-18","12.30",,"0.00",,"0.0","0.0","35","37","27",,"  340","  340",,"21.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-19","8.05",,"0.00",,"0.0","0.0","30","40","22",,"  180","  170",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-20","12.30",,"0.00",,"0.0","0.0","46","60","40",,"  230","  210",,"17.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-21","6.71",,"0.03",,"0.0","0.0","49","61","38",,"   20","  350",,"15.0","23.9","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-22","6.71",,"0.00",,"0.0","0.0","47","53","38",,"   10","  360",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-23","12.30",,"0.28",,"0.0","0.0","40","43","37",,"   50","   50",,"19.9","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-24","15.21",,"1.91",,"0.0","0.0","47","65","40",,"  190","  200",,"36.0","47.0","    1",,"    1",,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-25","21.47",,"0.09",,"0.0","0.0","54","62","40",,"  270","  260",,"36.0","42.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-26","18.12",,"0.00",,"0.0","0.0","39","41","32",,"  310","  310",,"31.1","40.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-27","10.51",,"0.00",,"0.0","0.0","35","44","27",,"  260","  260",,"21.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-28","12.75",,"0.00",,"0.0","0.0","46","64","35",,"  240","  220",,"28.0","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-02-29","13.65",,"0.01",,"0.0","0.0","53","64","43",,"  270","  260",,"31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-03-01","9.62",,"0.00",,"0.0","0.0","50","64","38",,"  180","  180",,"23.9","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-03-02","19.69",,"0.26",,"0.0","0.0","49","61","32",,"  300","  290",,"32.0","42.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-03-03","6.71",,"0.02",,"0.1","0.0","33","41","27",,"  320","  320",,"17.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-03-04","11.41",,"0.06",,"0.9","0.0","35","41","31",,"   30","   30",,"21.0","25.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-03-05","7.38",,"0.00",,"0.0","0.0","36","42","29",,"  340","  330",,"14.1","21.9",,,,,,,,
